,ID_FA,title,original_title,year,duration,country,director,actors,genre,description,awards,average_rating,rating_votes,reviews,poster,my_vote
516,888596,Nebraska,Nebraska,2013,115 min.,Estados Unidos,Alexander Payne,"['Bruce Dern', 'Will Forte', 'Stacy Keach', 'Bob Odenkirk', 'June Squibb', 'Missy Doty', 'Kevin Kunkel', 'Angela McEwan', 'Melinda Simonsen']","['Drama', 'Comedia', 'Road Movie', 'Vejez', 'Familia', 'Comedia dramática', 'Vida rural (Norteamérica)']","A Woody Grant, un anciano con síntomas de demencia, le comunican por correo que ha ganado un premio. Cree que se ha hecho rico y obliga a su receloso hijo David a emprender un viaje para ir a cobrarlo. Poco a poco, la relación entre ambos, rota durante años por el alcoholismo de Woody, tomará un cariz distinto para sorpresa de la madre y del triunfador hermano de David. (FILMAFFINITY)","['2013: Oscars: 6 nominaciones, incluyendo mejor película y director', '2013: Globos de Oro: 5 nominaciones, incluyendo mejor película y director', '2013: Festival de Cannes: Mejor actor (Bruce Dern)', '2013: Premios BAFTA: 3 nominaciones, incluyendo Mejor actor (Bruce Dern)', '2013: Círculo de Críticos de Nueva York: Nom. Mejor actriz sec. (Squibb) y fotografía', '2013: Asociación de Críticos de Los Angeles: Mejor actor (Dern). 2 nominaciones', '2013: Critics Choice: 6 nominaciones, incluyendo Mejor película', '2013: National Board of Review (NBR): Top 10, mejor actor y actor sec.', '2013: American Film Institute: Top 10 - Mejores películas del año', '2013: Premios Independent Spirit: Mejor guión novel. 6 nominaciones', '2013: Satellite Awards: Mejor actriz secundaria (June Squibb) 2 nominaciones', '2013: Sindicato de Productores (PGA): Nominada a Mejor película', '2013: Sindicato de Guionistas (WGA): Nominada a Mejor guión original', '2013: Sindicato de Actores (SAG): Nom. actor (Dern) y actriz sec. (Squibb)', '2013: Asociación de Críticos de Chicago: 3 nominaciones incl. Mejor actor (Dern)', '2013: Círculo de Críticos de San Francisco: 6 nom. incl. mejor película y actor (Dern)']","7,4",29.691,225,./images_FA/nebraska-501577844-large.jpg,7
517,400475,Philomena,Philomena,2013,98 min.,Reino Unido,Stephen Frears,"['Judi Dench', 'Steve Coogan', 'Sophie Kennedy Clark', 'Charlie Murphy', 'Barbara Jefford', 'Mare Winningham', 'Sean Mahon', 'Michelle Fairley', 'Peter Hermann', 'Wunmi Mosaku', 'Amy McAllister']","['Drama', 'Basado en hechos reales', 'Comedia dramática', 'Adopción', 'Road Movie', 'Periodismo', 'Religión', 'Familia']","Basada en hechos reales. Philomena Lee, una adolescente irlandesa que vivía en un internado de monjas, se quedó embarazada y se vio obligada a dar a su hijo en adopción. Cincuenta años después, decide contárselo a su hija y se pone en contacto con un periodista de la BBC para que le ayude a contar su historia y a encontrar a su hijo. (FILMAFFINITY)","['2013: Oscars: 4 nominaciones: Película, Actriz (Dench), Guión Adaptado y BSO', '2013: Globos de Oro: 3 nominaciones, incluyendo mejor película', '2013: Premios BAFTA: Mejor guión adaptado. 4 nominaciones', '2013: Premios David di Donatello: Mejor película europea', '2013: Festival de Venecia: Mejor guión y Premio SIGNIS', '2013: Festival de Toronto: Finalista al premio del público (Mejor película)', '2013: Satellite Awards: Mejor guión adaptado. 4 nominaciones', '2013: Festival de Hampton: Mejor película (Premio del público)', '2014: Premios del Cine Europeo: Nominada al Premio del Público', '2013: Sindicato de Actores (SAG): Nominada a mejor actriz (Judi Dench)', '2013: Asociación de Críticos de Chicago: Nominada a Mejor guión adaptado', '2013: Círculo de Críticos de San Francisco: Nom. a mejor actriz (Dench) y guion adap.', '2013: British Independent Film Awards (BIFA): 4 nominaciones, incl. Mejor película']","6,7",13.676,106,./images_FA/philomena-309776430-large.jpg,
518,896227,La gran estafa americana,American Hustle,2013,138 min.,Estados Unidos,David O. Russell,"['Christian Bale', 'Amy Adams', 'Bradley Cooper', 'Jennifer Lawrence', 'Jeremy Renner', 'Louis C.K.', 'Michael Peña', 'Jack Huston', 'Alessandro Nivola', 'Shea Whigham', 'Paul Herman', 'Elisabeth Röhm', 'Saïd Taghmaoui', 'Adrian Martinez', 'Robert De Niro']","['Drama', 'Comedia', 'Intriga', 'Comedia negra', 'Años 70', 'Crimen']","Estado de Nueva York, años setenta. Irving Rosenfeld (Christian Bale), un brillante estafador, y su inteligente y seductora compañera Sydney Prosser (Amy Adams) se ven obligados a trabajar para un tempestuoso agente del FBI, Richie DiMaso (Bradley Cooper), que sin querer los arrastra al peligroso mundo de la política y la mafia de Nueva Jersey. (FILMAFFINITY)","['2013: Oscars: 10 nominaciones, incluyendo Mejor película, director, actor y actriz', '2013: Globos de Oro: 3 premios, incluyendo Mejor película (comedia). 7 nomin.', '2013: Premios BAFTA: 3 premios. 10 nominaciones', '2013: Círculo de Críticos de Nueva York: Mejor película, guión, actriz sec. 5 nominaciones', '2013: Critics Choice: 4 premios, incluyendo mejor comedia. 13 nominaciones', '2013: American Film Institute: Top 10 - Mejores películas del año', '2013: Satellite Awards: Mejor guión original y montaje. 8 nominaciones', '2013: Sindicato de Productores (PGA): Nominada a Mejor película', '2013: Sindicato de Directores (DGA): Nominada a Mejor director', '2013: Sindicato de Guionistas (WGA): Nominada a Mejor guión original', '2013: Sindicato de Actores (SAG): Mejor reparto (Largometraje). 2 nominaciones', '2013: Asociación de Críticos de Chicago: 5 nominaciones inc. mejor película', '2013: Círculo de Críticos de San Francisco: Mejor actriz sec. (Lawrence) y guion. 6 nom.', '2013: Premios David di Donatello: Nominada a mejor film extranjero']","6,3",45.568,285,./images_FA/american_hustle-535727011-large.jpg,7
519,828416,El lobo de Wall Street,The Wolf of Wall Street,2013,179 min.,Estados Unidos,Martin Scorsese,"['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Kyle Chandler', 'Cristin Milioti', 'Rob Reiner', 'Matthew McConaughey', 'P.J. Byrne', 'Jon Bernthal', 'Jean Dujardin', 'Kenneth Choi', 'Henry Zebrowski', 'Joanna Lumley', 'Brian Sacca', 'Jon Favreau', 'Ethan Suplee', 'Spike Jonze', 'Katarina Cas', 'Barry Rothbart', 'Shea Whigham', 'Thomas Middleditch', 'Jordan Belfort']","['Comedia', 'Drama', 'Comedia negra', 'Biográfico', 'Bolsa & Negocios', 'Años 80', 'Años 90', 'Drogas']","Película basada en hechos reales del corredor de bolsa neoyorquino Jordan Belfort (Leonardo DiCaprio). A mediados de los años 80, Belfort era un joven honrado que perseguía el sueño americano, pero pronto en la agencia de valores aprendió que lo más importante no era hacer ganar a sus clientes, sino ser ambicioso y ganar una buena comisión. Su enorme éxito y fortuna le valió el mote de “El lobo de Wall Street”. Dinero. Poder. Mujeres. Drogas. Las tentaciones abundaban y el temor a la ley era irrelevante. Jordan y su manada de lobos consideraban que la discreción era una cualidad anticuada; nunca se conformaban con lo que tenían. (FILMAFFINITY)","['2013: Premios Oscar: 5 nominaciones, incluyendo mejor película y director', '2013: Globos de Oro: Mejor actor de comedia (Dicaprio). Nomin. a mejor película', '2013: Premios BAFTA: 4 nominaciones, incluyendo Mejor director', '2013: Critics Choice: Mejor actor de comedia (Dicaprio). 6 nominaciones', '2013: National Board of Review (NBR): Top 10 y mejor guión adaptado', '2013: American Film Institute: Top 10 - Mejores películas del año', '2013: Satellite Awards: 5 nominaciones, incluyendo mejor película y director', '2013: Sindicato de Productores (PGA): Nominada a Mejor película', '2013: Sindicato de Directores (DGA): Nominada a Mejor director', '2013: Sindicato de Guionistas (WGA): Nominada a Mejor guión adaptado', '2013: Premios David di Donatello: Nominada a mejor film extranjero', '2013: Asociación de Críticos de Chicago: 2 nom. incluyendo Mejor guión adaptado', '2013: Círculo de Críticos de San Francisco: 5 nom., inc. mejor película y director']","7,6",97.310,553,./images_FA/the_wolf_of_wall_street-675195906-large.jpg,6
520,768126,Amor,Amour (Love),2012,127 min.,Austria,Michael Haneke,"['Jean-Louis Trintignant', 'Emmanuelle Riva', 'Isabelle Huppert', 'William Shimell', 'Ramón Agirre', 'Rita Blanco', 'Alexandre Tharaud', 'Laurent Capelluto', 'Carole Franck', 'Dinara Drukarova']","['Drama', 'Drama romántico', 'Vejez', 'Enfermedad', 'Discapacidad']","Georges y Anne, dos ancianos de ochenta años, son profesores de música clásica jubilados que viven en París. Su hija, que también se dedica a la música, vive en Londres con su marido. Cuando, un día, Anne sufre un infarto que le paraliza un costado, el amor que ha unido a la pareja durante tantos años se verá puesto a prueba. (FILMAFFINITY)","['2012: Oscar: Mejor película de habla no inglesa. 5 Nominaciones, incluyendo película', '2012: Festival de Cannes: Palma de Oro (Mejor película)', '2012: 5 Premios César, incluyendo mejor película y director. 10 nominaciones', '2012: Globos de Oro: Mejor película de habla no inglesa', '2012: Premios del Cine Europeo: Mejor película, director, actor y actriz. 6 nominaciones', '2012: Critics Choice Awards: Mejor película de habla no inglesa. 2 nominaciones', ': 2 Premios BAFTA: Mejor película extranjera y actriz (Riva). 4 nominaciones', ': Premios Independent Spirit: Mejor película extranjera', ': Círculo de Críticos de Nueva York: Mejor película extranjera. 2 nominaciones', ': National Board of Review (NBR): Mejor película extranjera', ': Asociación de Críticos de Los Angeles: Mejor película y actriz (Riva)', ': Satellite Awards: Nominada a mejor película extranjera y mejor actriz (Riva)', ': Premios Guldbagge: Mejor película extranjera', ': Premios David di Donatello: Mejor película europea', ': Asociación de Críticos de Chicago: Mejor película extranjera. 2 nominaciones', ': Círculo de Críticos de San Francisco: Mejor actriz (Riva) y película extranjera', ': British Independent Film Awards (BIFA): Nom. mejor película intern. independiente', ': Premios Goya: Mejor película europea', ': Premios Gaudí: Mejor película europea']","7,6",30.723,300,./images_FA/amour_love-290936946-large.jpg,
521,951835,Bestias del sur salvaje,Beasts of the Southern Wild,2012,90 min.,Estados Unidos,Benh Zeitlin,"['Quvenzhané Wallis', 'Dwight Henry', 'Levy Easterly', 'Lowell Landes', 'Pamela Harper', 'Gina Montana', 'Nicholas Clark', 'Jovan Hathaway']","['Drama', 'Infancia', 'Pobreza', 'Naturaleza', 'Cine independiente USA', 'Realismo mágico']","En el Sur del planeta, el nivel de las aguas está subiendo vertiginosamente y todos los diques se hunden. Al mismo tiempo, los animales salvajes vuelven de sus tumbas. Esta es la historia de una niña de seis años que vive con su padre en un lugar aislado del mundo. (FILMAFFINITY)","['2012: Oscar: 4 nominaciones, incluyendo Mejor película y actriz (Wallis)', '2012: Festival de Sundance: Mejor película y mejor fotografía', '2012: Critics Choice Awards: Mejor intérprete joven (Wallis). 3 nominaciones', '2012: Premios BAFTA: Nominada a Mejor guión adaptado', '2012: Festival de Cannes: Cámara de Oro y Premio FIPRESCI (sección Un Certain Regard)', '2012: Premios Gotham: Mejor nuevo director. 3 nominaciones', '2012: Premios Independent Spirit: Mejor fotografía. 5 nominaciones', '2012: Círculo de Críticos de Nueva York: Nominada a Mejor ópera prima', '2012: Satellite Awards: 3 nominaciones, incluyendo Mejor película', '2012: National Board of Review (NBR): Top 10, Mejor actriz rev. (Wallis) & director novel', '2012: Asociación de Críticos de Los Angeles: Mejor actor secundario y banda sonora', '2012: American Film Institute: Top 10 - Mejores películas del año', '2012: Sindicato de Productores (PGA): Nominada a Mejor película', '2012: Asociación de Críticos de Chicago: Mejor Intérprete revelación y Director Novel', '2012: British Independent Film Awards (BIFA): Nom. mejor película intern. independiente']","6,5",15.238,126,./images_FA/beasts_of_the_southern_wild-211253153-large.jpg,
522,929558,Django desencadenado,Django Unchained,2012,165 min.,Estados Unidos,Quentin Tarantino,"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington', 'Samuel L. Jackson', 'Don Johnson', 'Walton Goggins', 'Laura Cayouette', 'Dennis Christopher', 'M.C. Gainey', 'James Remar', 'Michael Parks', 'Bruce Dern', 'James Parks', 'Cooper Huckabee', 'Doc Duhame', 'Franco Nero', 'Quentin Tarantino', 'James Russo', 'Jonah Hill', 'Dana Gourrier', 'Sammi Rotibi', 'Nichole Galicia', 'Ato Essandoh', 'David Steen', 'Amber Tamblyn', 'Zoe Bell', 'Russ Tamblyn', 'Tom Savini', 'Rex Linn', 'Lee Horsley', 'John Jarratt']","['Western', 'Drama sureño', 'Esclavitud', 'Racismo', 'Spaghetti Western', 'Siglo XIX', 'Venganza']","En Texas, dos años antes de estallar la Guerra Civil Americana, King Schultz (Christoph Waltz), un cazarrecompensas alemán que sigue la pista a unos asesinos para cobrar por sus cabezas, le promete al esclavo negro Django (Jamie Foxx) dejarlo en libertad si le ayuda a atraparlos. Él acepta, pues luego quiere ir a buscar a su esposa Broomhilda (Kerry Washington), esclava en una plantación del terrateniente Calvin Candie (Leonardo DiCaprio). (FILMAFFINITY)","['2012: 2 Oscars: mejor guión original y actor secundario (Waltz). 5 nominaciones', '2012: 2 Globos de Oro: Mejor guión y actor secundario (Waltz). 5 nominaciones', '2012: Critics Choice Awards: Mejor guión original. Nominada a mejor película', '2012: 2 Premios BAFTA: Mejor guión y actor secundario (Waltz). 5 nominaciones', '2012: Círculo de Críticos de Nueva York: Nominada a mejor actor secundario (Waltz)', '2012: National Board of Review (NBR): 10 mejores films y mejor actor sec. (Dicaprio)', '2012: Asociación de Críticos de Los Angeles: Nominada a Mejor actor sec. (Waltz)', '2012: American Film Institute: Top 10 - Mejores películas del año', '2012: Premios David di Donatello: Mejor película extranjera', '2012: Asociación de Críticos de Chicago: 2 nom. incluyendo mejor actor sec. (DiCaprio)', '2012: Sindicato de Productores (PGA): Nominada a Mejor película', '2013: Premios César: Nominada a Mejor película extranjera']","7,9",111.956,629,./images_FA/django_unchained-956246347-large.jpg,9
523,382807,Los miserables,Les Misérables,2012,152 min.,Reino Unido,Tom Hooper,"['Hugh Jackman', 'Russell Crowe', 'Eddie Redmayne', 'Anne Hathaway', 'Amanda Seyfried', 'Samantha Barks', 'Helena Bonham Carter', 'Sacha Baron Cohen', 'Aaron Tveit', 'Isabelle Allen', 'Daniel Huttlestone', 'Colm Wilkinson', 'Natalya Wallace', 'Michael Jibson', 'Bertie Carvel', 'Tim Downie', 'Marc Pickering', 'Patrick Godfrey', 'Killian Donnelly', 'Fra Fee', 'Gabriel Vick', 'George Blagden', 'Alistair Brammer', 'Charlotte Hope']","['Musical', 'Drama', 'Romance', 'Drama de época', 'Pobreza', 'Siglo XIX']","El expresidiario Jean Valjean (Hugh Jackman) es perseguido durante décadas por el despiadado policía Javert (Russell Crowe). Cuando Valjean decide hacerse cargo de Cosette, la pequeña hija de Fantine (Anne Hathaway), sus vidas cambiarán para siempre. Adaptación cinematográfica del famoso musical 'Les miserables' de Claude-Michel Schönberg y Alain Boublil, basado a su vez en la novela homónima de Victor Hugo. (FILMAFFINITY)","['2012: 3 Oscar: mejor actriz de reparto (Hathaway), maquillaje y sonido. 8 nom.', '2012: Globos de Oro: Mejor película musical, actor (Jackman), actriz sec. (Hathaway)', '2012: 4 Premios BAFTA, incluyendo actriz secundaria (Hathaway). 9 nominaciones', '2012: Círculo de Críticos de Nueva York: Nominada a Mejor actriz sec. (Hathaway)', '2012: Critics Choice Awards: Mejor actriz secundaria (Hathaway). 11 nominaciones', '2012: Satellite Awards: 3 premios, incluy. actriz de reparto (Hathaway). 10 nom.', '2012: National Board of Review (NBR): 10 mejores films y Mejor reparto', '2012: Asociación de Críticos de Los Angeles: Nominada a Mejor actriz sec. (Hathaway)', '2012: American Film Institute: Top 10 - Mejores películas del año', '2012: Sindicato de Directores (DGA): Nominada a Mejor director', '2012: Asociación de Críticos de Chicago: 3 nom. inc. mejor actriz sec. (Hathaway)', '2012: Sindicato de Productores (PGA): Nominada a Mejor película', '2012: Sindicato de Actores (SAG): Mejor actriz secundaria (Hathaway). 4 Nom']","7,2",41.810,384,./images_FA/les_miserables-560563326-large.jpg,6
524,622547,La vida de Pi,Life of Pi,2012,127 min.,Estados Unidos,Ang Lee,"['Suraj Sharma', 'Irrfan Khan', 'Rafe Spall', 'Tabu', 'Adil Hussain', 'Shravanthi Sainath', 'Ayush Tandon', 'Vibish Sivakumar', 'Gérard Depardieu']","['Aventuras', 'Drama', 'Años 60', 'Años 70', 'Infancia', 'Aventuras marinas', 'Supervivencia', 'Religión', 'Animales', '3-D']","Tras un naufragio en medio del océano Pacífico, el joven hindú Pi, hijo de un guarda de zoo que viajaba de la India a Canadá, se encuentra en un bote salvavidas con un único superviviente, un tigre de bengala con quien labrará una emocionante, increíble e inesperada relación. (FILMAFFINITY)","['2012: 4 Oscar: mejor director, fotografía, banda sonora y ef. visuales. 11 nominaciones', '2012: Globos de Oro: Mejor banda sonora. 3 nomin., incluyendo Mejor película drama', '2012: 2 Premios BAFTA: Mejor fotografía y efectos visuales. 9 nominaciones', '2012: Critics Choice Awards: Mejor fotografía y efectos visuales. 9 nominaciones', '2012: Satellite Awards: Mejor guion adaptado y fotografía. 5 nominaciones', '2012: American Film Institute: Top 10 - Mejores películas del año', '2012: Premios Annie: Mejor animación de personajes en una película no animada. 2 nom.', '2012: Sindicato de Productores (PGA): Nominada a mejor película', '2012: Sindicato de Directores (DGA): Nominada a mejor director', '2012: Sindicato de Guionistas (WGA): Nominada a mejor guion adaptado', '2012: Asociación de Críticos de Chicago: Nominada a mejor fotografía', '2012: Círculo de Críticos de San Francisco: Mejor fotografía']","7,1",65.814,393,./images_FA/life_of_pi-316210173-large.jpg,7
525,588950,Lincoln,Lincoln,2012,149 min.,Estados Unidos,Steven Spielberg,"['Daniel Day-Lewis', 'Sally Field', 'Tommy Lee Jones', 'David Strathairn', 'Joseph Gordon-Levitt', 'James Spader', 'Lee Pace', 'Hal Holbrook', 'Gulliver McGrath', 'David Costabile', 'Michael Stuhlbarg', 'Peter McRobbie', 'Jared Harris', 'Jackie Earle Haley', 'Joseph Cross', 'John Hawkes', 'Bill Camp', 'Tim Blake Nelson', 'Bruce McGill', 'Stephen Henderson', 'Gloria Reuben', 'David Oyelowo', 'Jeremy Strong', 'Walton Goggins', 'Boris McGiver', 'Stephen Spinella', 'Adam Driver', 'Dane DeHaan', 'Lukas Haas']","['Drama', 'Histórico', 'Esclavitud', 'Política', 'Siglo XIX', 'Guerra de Secesión', 'Biográfico']","En 1865, mientras la Guerra Civil Americana se acerca a su fin, el presidente Abraham Lincoln propone una enmienda que prohíba la esclavitud en los Estados Unidos. Sin embargo esto plantea un gran dilema: si la paz llega antes de que se apruebe la enmienda, el Sur tendrá poder para rechazarla y mantener la esclavitud; si la paz llega después, decenas de miles de personas seguirán muriendo en el frente. En una carrera contrarreloj para conseguir los votos necesarios, Lincoln se enfrenta a la mayor crisis de conciencia de su vida. (FILMAFFINITY)","['2012: 2 Oscar: mejor actor (Day-Lewis) y dirección artística. 12 nominaciones', '2012: Globos de Oro: Mejor actor dramático (Daniel Day-Lewis). 7 nominaciones', '2012: Critics Choice Awards: Mejor actor (Lewis), guión adaptado, BSO. 13 nomin.', '2012: Premios BAFTA: Mejor actor (Daniel Day-Lewis). 10 nominaciones', '2012: Círculo de Críticos de Nueva York: Mejor actor (Day-Lewis), actriz sec. (Field) y guión', '2012: Satellite Awards: Mejor dirección artística. 8 nominaciones', '2012: National Board of Review (NBR): 10 mejores películas del año', '2012: American Film Institute: Top 10 - Mejores películas del año', '2012: Asociación de Críticos de Chicago: Mejor actor y guion adaptado. 8 Nominaciones', '2012: Círculo de Críticos de San Francisco: Mejor actor sec. (Jones) y guion adaptado', '2012: Sindicato de Productores (PGA): Nominada a mejor película', '2012: Sindicato de Directores (DGA): Nominada a mejor director', '2012: Sindicato de Guionistas (WGA): Nominada a mejor guion adaptado', '2012: Sindicato de Actores (SAG): Mejor actor (Day-Lewis) y actor sec. (Jones). 4 nom']","6,3",27.565,259,./images_FA/lincoln-944983762-large.jpg,
526,297271,El lado bueno de las cosas,Silver Linings Playbook,2012,120 min.,Estados Unidos,David O. Russell,"['Bradley Cooper', 'Jennifer Lawrence', 'Robert De Niro', 'Jacki Weaver', 'Chris Tucker', 'Matthew Russell', 'Julia Stiles', 'Anupam Kher', 'John Ortiz', 'Shea Whigham', 'Brea Bee', 'Dash Mihok', 'Paul Herman', 'Bonnie Aarons', 'Luisa Diaz', 'Samantha Steffen']","['Romance', 'Drama', 'Comedia', 'Comedia romántica', 'Comedia dramática']","Tras pasar ocho meses en un centro de salud mental por agredir al amante de su mujer, Pat (Bradley Cooper) regresa a casa de sus padres (Robert De Niro y Jacki Weaver). Aunque está decidido a hacer todo lo posible para recuperar a su ex-mujer, la situación cambia cuando conoce a Tiffany (Jennifer Lawrence), una chica con  problemas y mala reputación. A pesar de la mutua desconfianza inicial, pronto surge entre ellos un estrecho vínculo que les ayudará a encontrar el lado bueno de las cosas. (FILMAFFINITY)","['2012: Oscar: Mejor actriz (Lawrence). 8 nominaciones, incluyendo mejor película', '2012: Globos de Oro: Mejor actriz comedia/musical (Lawrence). 4 nominaciones', '2012: 4 Critics Choice Awards: Mejor comedia, actor, actriz y reparto. 10 nom.', '2012: Premios BAFTA: Mejor guión adaptado. 3 nominaciones', '2012: Festival de Toronto: Mejor película (Premio del público)', '2012: Festival de Hampton: Mejor película (Premio del público)', '2012: Círculo de Críticos de Nueva York: Nominada a Mejor actriz (Jennifer Lawrence)', '2012: Premios Independent Spirit: Mejor película, director, guion y actriz. 5 nom.', '2012: Premios Gotham: Nominada a Mejor reparto', '2012: Satellite Awards: 5 premios, incluyendo Mejor película y director. 7 nom.', '2012: National Board Review (NBR): Top 10, Mejor actor (Cooper) y guión original', '2012: Asociación de Críticos de Los Angeles: Mejor actriz (Jennifer Lawrence). 2 nominaciones', '2012: American Film Institute: Top 10 - Mejores películas del año', '2012: Hollywood Film Festival: Director, Actor (Cooper), Actor Sec. (De Niro)', '2012: Asociación de Críticos de Chicago: 2 nom. incluyendo mejor actriz (Lawrance)', '2012: Sindicato de Productores (PGA): Nominada a Mejor película', '2012: Sindicato de Guionistas (WGA): Nominada a Mejor guión adaptado', '2012: Sindicato de Actores (SAG): Mejor actriz (Jennifer Lawrence). 4 nominaciones']","6,6",62.731,338,./images_FA/silver_linings_playbook-651038776-large.jpg,5
527,961277,La noche más oscura (Zero Dark Thirty),Zero Dark Thirty,2012,157 min.,Estados Unidos,Kathryn Bigelow,"['Jessica Chastain', 'Joel Edgerton', 'Taylor Kinney', 'Kyle Chandler', 'Jennifer Ehle', 'Mark Strong', 'Chris Pratt', 'James Gandolfini', 'Stephen Dillane', 'Mark Duplass', 'Harold Perrineau', 'Jason Clarke', 'Edgar Ramirez', 'Scott Adkins', 'Frank Grillo', 'Lee Asquith-Coe', 'Fredric Lehne', 'Reda Kateb', 'Fares Fares', 'Homayoun Ershadi', 'Henry Garrett', 'Alexander Karim', 'John Barrowman', 'Mike Colter', 'Callan Mulvey']","['Thriller', 'Acción', 'Drama', 'Terrorismo', '11-S', 'Basado en hechos reales']","Tras varios años de investigación de la CIA, que incluyó torturas a prisioneros en Afganistán, y gracias sobre todo a la perserverancia y decisión de la agente especial Maya (Jessica Chastain), por fin el presidente Obama dio el visto bueno a la operación militar que acabó con la vida de Osama Bin Laden, líder de Al-Qaeda. El título, ""Zero Dark Thirty"", se refiere a la hora: las 00:30 de la madrugada del 2 de mayo de 2011, momento en que el comando SEAL de los marines penetró en la residencia de Bin Laden en Abbottabad, en Pakistán, para dar caza al hombre más buscado de la historia. (FILMAFFINITY)","['2012: Oscar: Mejor montaje de sonido (ex-aequo). 5 nominaciones.', '2012: Globos de Oro: Mejor actriz dramática (Chastain). 4 nominaciones', '2012: Critics Choice Awards: Mejor actriz (Chastain) y mejor montaje. 5 nominaciones', '2012: Premios BAFTA: 5 nominaciones, incluyendo mejor película y actriz', '2012: National Board of Review (NBR): Mejor película, director y actriz (Chastain)', '2012: Círculo de Críticos de Nueva York: Mejor película, dirección y fotografía. 5 nom.', '2012: Satellite Awards: Mejor guión original. 5 nominaciones, incluyendo mejor película', '2012: Asociación de Críticos de Los Angeles: Mejor montaje. 2 nominaciones', '2012: American Film Institute: Top 10 - Mejores películas del año', '2012: Sindicato de Productores (PGA): Nominada a mejor película', '2012: Sindicato de Directores (DGA): Nominada a mejor director', '2012: Sindicato de Guionistas (WGA): Mejor guión original', '2012: Sindicato de Actores (SAG): Nominada a mejor actriz (Jessica Chastain)', '2012: Asociación de Críticos de Chicago: Mejor película, director, actriz, guión y montaje', '2012: Círculo de Críticos de San Francisco: Mejor director y guion original']","6,8",36.226,264,./images_FA/zero_dark_thirty-566142690-large.jpg,
